lat,long,county,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39.50500107,-76.43000031,Harford County,BOTTOM ROAD,1978,Good,270,NA,7,15,County Highway Agency,County Highway Agency,270 vehicles
39.51166534,-76.43166351,Harford County,FRIENDSHIP ROAD,1975,Fair,880,NA,7,15,County Highway Agency,County Highway Agency,880 vehicles
39.53226852,-76.41439819,Harford County,RYAN ROAD,2008,Good,1500,NA,9,15,County Highway Agency,County Highway Agency,1500 vehicles
39.53333282,-76.38666534,Harford County,WATERVALE ROAD,2016,Good,2359,NA,8,16,County Highway Agency,County Highway Agency,2359 vehicles
39.53489304,-76.40042877,Harford County,CARRS MILL ROAD,1991,Good,7500,NA,10,15,County Highway Agency,County Highway Agency,7500 vehicles
39.54499817,-76.39167023,Harford County,GRAFTON SHOP ROAD,1977,Fair,2500,NA,7,15,County Highway Agency,County Highway Agency,2500 vehicles
39.54999924,-76.4366684,Harford County,PLEASANTVILLE ROAD,1958,Poor,3000,393,10,15,County Highway Agency,County Highway Agency,3000 vehicles
39.55166626,-76.4466629,Harford County,PUTNAM ROAD,1950,Fair,630,242,10,16,County Highway Agency,County Highway Agency,630 vehicles
39.56999969,-76.44333649,Harford County,PHILLIPS MILL ROAD,1958,Poor,430,0,12,16,County Highway Agency,County Highway Agency,430 vehicles
39.58666611,-76.44999695,Harford County,MORSE ROAD,1997,Fair,910,NA,9,15,County Highway Agency,County Highway Agency,910 vehicles
39.58333206,-76.49333191,Harford County,FURNACE ROAD,1996,Good,1400,NA,8,15,County Highway Agency,County Highway Agency,1400 vehicles
39.57333374,-76.48833466,Harford County,DURHAM ROAD,1995,Good,1600,NA,10,15,County Highway Agency,County Highway Agency,1600 vehicles
39.5633316,-76.47333527,Harford County,CHARLES STREET,1965,Fair,250,NA,9,15,County Highway Agency,County Highway Agency,250 vehicles
39.53333282,-76.49500275,Harford County,MOORES ROAD,1952,Fair,710,NA,9,16,County Highway Agency,County Highway Agency,710 vehicles
39.52771378,-76.49552155,Harford County,GREENE RD,1952,Good,610,NA,7,15,County Highway Agency,County Highway Agency,610 vehicles
39.55666733,-76.51833344,Harford County,HESS ROAD,1950,Fair,7300,495,12,16,County Highway Agency,County Highway Agency,7300 vehicles
39.58283615,-76.53290558,Harford County,TURNER ROAD,2003,Good,100,NA,7,15,County Highway Agency,County Highway Agency,100 vehicles
39.59500122,-76.55833435,Harford County,OLD YORK ROAD,1955,Fair,220,149,9,16,County Highway Agency,County Highway Agency,220 vehicles
39.59500122,-76.5083313,Harford County,SCHUSTER ROAD,1999,Good,3800,NA,10,15,County Highway Agency,County Highway Agency,3800 vehicles
39.5933342,-76.41333008,Harford County,BAILEY ROAD,1953,Poor,140,572,12,16,County Highway Agency,County Highway Agency,140 vehicles
39.61000061,-76.41333008,Harford County,SHARON ROAD,1950,Fair,1030,550,8,15,County Highway Agency,County Highway Agency,1030 vehicles
39.62991714,-76.3981781,Harford County,CHERRY HILL ROAD,1900,Fair,500,1980,11,16,County Highway Agency,County Highway Agency,500 vehicles
39.65158463,-76.43782043,Harford County,ST CLAIR BRIDGE RD,1961,Good,269,842,9,15,County Highway Agency,County Highway Agency,269 vehicles
39.65166855,-76.4383316,Harford County,ST CLAIR BRIDGE RD,1954,Fair,510,NA,9,15,County Highway Agency,County Highway Agency,510 vehicles
39.63333511,-76.52666473,Harford County,TROYER ROAD,1940,Poor,300,169,9,16,County Highway Agency,County Highway Agency,300 vehicles
39.64333344,-76.51999664,Harford County,HARFORD CREAMERY R,2015,Good,490,572,10,15,County Highway Agency,County Highway Agency,490 vehicles
39.65333176,-76.49333191,Harford County,MADONNA ROAD,1992,Good,750,NA,7,15,County Highway Agency,County Highway Agency,750 vehicles
39.65499878,-76.4916687,Harford County,MADONNA ROAD,1992,Fair,750,NA,7,15,County Highway Agency,County Highway Agency,750 vehicles
39.65833282,-76.48500061,Harford County,MT HOREB ROAD,1955,Good,680,NA,9,15,County Highway Agency,County Highway Agency,680 vehicles
39.67499924,-76.44833374,Harford County,FAWN GROVE ROAD,1978,Good,1500,NA,7,15,County Highway Agency,County Highway Agency,1500 vehicles
39.67503738,-76.44309998,Harford County,RED BRIDGE ROAD,1975,Fair,110,NA,10,15,County Highway Agency,County Highway Agency,110 vehicles
39.67746735,-76.45455933,Harford County,EDEN MILL ROAD,1961,Poor,160,908,10,16,County Highway Agency,County Highway Agency,160 vehicles
39.69132614,-76.5594635,Harford County,GREEN ROAD,1955,Poor,140,675,12,16,County Highway Agency,County Highway Agency,140 vehicles
39.69124222,-76.56485748,Harford County,GREEN ROAD,1900,Fair,140,NA,9,15,County Highway Agency,County Highway Agency,140 vehicles
39.69163513,-76.5566864,Harford County,GREEN ROAD,1999,Good,150,NA,9,15,County Highway Agency,County Highway Agency,150 vehicles
39.69166565,-76.55666351,Harford County,GREEN ROAD,1955,Poor,140,NA,7,16,County Highway Agency,County Highway Agency,140 vehicles
39.68166733,-76.37999725,Harford County,OLD PYLESVILLE RD,1997,Fair,470,NA,7,15,County Highway Agency,County Highway Agency,470 vehicles
39.68888855,-76.37333679,Harford County,OLD PYLESVILLE RD,1928,Fair,140,360,9,15,County Highway Agency,County Highway Agency,140 vehicles
39.625,-76.30999756,Harford County,SANDY HOOK ROAD,1977,Good,170,NA,8,15,County Highway Agency,County Highway Agency,170 vehicles
39.66441345,-76.32533264,Harford County,MILL GREEN ROAD,1988,Fair,410,NA,10,15,County Highway Agency,County Highway Agency,410 vehicles
39.66956329,-76.31005096,Harford County,MACTON ROAD,1955,Good,140,275,9,15,County Highway Agency,County Highway Agency,140 vehicles
39.67710833,-76.29412222,Harford County,MACTON ROAD,2014,Good,210,NA,7,15,County Highway Agency,County Highway Agency,210 vehicles
39.68999863,-76.32666779,Harford County,HEAPS ROAD,1996,Good,300,NA,7,15,County Highway Agency,County Highway Agency,300 vehicles
39.67666626,-76.34833527,Harford County,HEAPS ROAD,1979,Good,470,NA,9,15,County Highway Agency,County Highway Agency,470 vehicles
39.68000031,-76.36000061,Harford County,HEAPS SCHOOL ROAD,1965,Fair,360,55,9,16,County Highway Agency,County Highway Agency,360 vehicles
39.6866684,-76.3666687,Harford County,RIDGE ROAD,1979,Good,150,NA,8,15,County Highway Agency,County Highway Agency,150 vehicles
39.70000076,-76.26333618,Harford County,SUSQUEHANNA HALL R,1973,Good,100,NA,7,15,County Highway Agency,County Highway Agency,100 vehicles
39.62666702,-76.24333191,Harford County,TRAPPE CHURCH ROAD,1978,Fair,400,NA,7,15,County Highway Agency,County Highway Agency,400 vehicles
39.63000107,-76.22333527,Harford County,TRAPPE CHURCH ROAD,1952,Poor,580,770,12,16,County Highway Agency,County Highway Agency,580 vehicles
39.62666702,-76.16999817,Harford County,STAFFORD ROAD,1980,Poor,460,NA,8,15,County Highway Agency,County Highway Agency,460 vehicles
39.41054916,-76.36054993,Harford County,BRIDGE DRIVE,1975,Fair,1200,0,12,15,County Highway Agency,County Highway Agency,1200 vehicles
39.519104,-76.12607574,Harford County,OAKINGTON ROAD,1993,Good,1200,NA,11,15,County Highway Agency,County Highway Agency,1200 vehicles
39.70023727,-76.50603485,Harford County,AMOSS ROAD,1972,Fair,110,123,11,15,County Highway Agency,County Highway Agency,110 vehicles
39.57833481,-76.3116684,Harford County,THOMAS RUN ROAD,1973,Fair,1500,NA,8,15,County Highway Agency,County Highway Agency,1500 vehicles
39.45705795,-76.26857758,Harford County,ABINGDON ROAD,1940,Poor,9000,3960,4,16,County Highway Agency,County Highway Agency,9000 vehicles
39.49549444,-76.21895556,Harford County,BURNT HILL TRAIL,2008,Good,500,NA,4,16,County Highway Agency,County Highway Agency,500 vehicles
39.60499954,-76.4466629,Harford County,JARRETTSVILLE ROAD,1950,Fair,3900,88,8,15,County Highway Agency,County Highway Agency,3900 vehicles
39.46333313,-76.20166779,Harford County,CHELSEA ROAD,1981,Fair,2000,NA,10,15,County Highway Agency,County Highway Agency,2000 vehicles
39.55666733,-76.33166504,Harford County,HENDERSON ROAD,1990,Fair,1500,NA,7,15,County Highway Agency,County Highway Agency,1500 vehicles
39.53666687,-76.32333374,Harford County,BRIERHILL DRIVE,1987,Good,8400,NA,9,15,County Highway Agency,County Highway Agency,8400 vehicles
39.52500153,-76.2583313,Harford County,JAMES RUN ROAD,1960,Fair,1100,NA,7,15,County Highway Agency,County Highway Agency,1100 vehicles
39.61666489,-76.33999634,Harford County,DEER CREEK CHURCH,1964,Fair,330,NA,7,15,County Highway Agency,County Highway Agency,330 vehicles
39.43500137,-76.37166595,Harford County,MANDEVILLE ROAD,1985,Good,100,64,7,15,County Highway Agency,County Highway Agency,100 vehicles
39.51432419,-76.41098785,Harford County,OLD FALLSTON ROAD,1930,Fair,2000,140,12,15,County Highway Agency,County Highway Agency,2000 vehicles
39.69963455,-76.50101471,Harford County,CAREA ROAD,1970,Fair,140,NA,9,15,County Highway Agency,County Highway Agency,140 vehicles
39.58000183,-76.31833649,Harford County,RUFFS MILL ROAD,2011,Good,988,NA,12,15,County Highway Agency,County Highway Agency,988 vehicles
39.55500031,-76.38666534,Harford County,BERNADETTE DRIVE,1970,Fair,860,NA,7,15,County Highway Agency,County Highway Agency,860 vehicles
39.55666733,-76.38666534,Harford County,BEAR CREEK DRIVE,1980,Good,1100,NA,7,15,County Highway Agency,County Highway Agency,1100 vehicles
39.52552795,-76.36802673,Harford County,TOLLGATE ROAD,2000,Fair,8300,NA,10,15,County Highway Agency,County Highway Agency,8300 vehicles
39.56000137,-76.36499786,Harford County,BYNUM RIDGE ROAD,1975,Fair,720,NA,8,15,County Highway Agency,County Highway Agency,720 vehicles
39.57333374,-76.23000336,Harford County,OAK FARM ROAD,1988,Fair,100,NA,7,15,County Highway Agency,County Highway Agency,100 vehicles
39.47333145,-76.34999847,Harford County,CLAYTON ROAD,1970,Fair,750,12,7,15,County Highway Agency,County Highway Agency,750 vehicles
39.4066658,-76.34500122,Harford County,JOPPA FARM ROAD,1997,Good,4900,NA,7,15,County Highway Agency,County Highway Agency,4900 vehicles
39.43999863,-76.30666351,Harford County,EDGEWOOD ROAD,1933,Fair,8600,NA,8,15,County Highway Agency,County Highway Agency,8600 vehicles
39.4383316,-76.30666351,Harford County,EDGEWOOD ROAD,1987,Fair,8600,NA,8,15,County Highway Agency,County Highway Agency,8600 vehicles
39.56999969,-76.375,Harford County,WAGNER WAY,2001,Good,650,NA,8,15,County Highway Agency,County Highway Agency,650 vehicles
39.49000168,-76.21666718,Harford County,HOLLY OAK CIRCLE,1999,Good,150,NA,7,15,County Highway Agency,County Highway Agency,150 vehicles
39.56666565,-76.37333679,Harford County,MARDIC DRIVE,1998,Good,100,NA,7,15,County Highway Agency,County Highway Agency,100 vehicles
39.53499985,-76.19000244,Harford County,GILBERT ROAD,1960,Fair,870,NA,8,15,County Highway Agency,County Highway Agency,870 vehicles
39.45166779,-76.37333679,Harford County,OLD JOPPA ROAD,1960,Fair,210,NA,7,15,County Highway Agency,County Highway Agency,210 vehicles
39.54333496,-76.32499695,Harford County,ECON DRIVE,1982,Fair,1400,NA,7,15,County Highway Agency,County Highway Agency,1400 vehicles
39.48324585,-76.32803345,Harford County,TOLLGATE ROAD,2003,Good,660,0,10,15,County Highway Agency,County Highway Agency,660 vehicles
39.54166794,-76.48500061,Harford County,TODD ROAD,2003,Fair,150,NA,7,15,County Highway Agency,County Highway Agency,150 vehicles
39.55324936,-76.36013794,Harford County,NORTH AVENUE,2011,Good,700,NA,11,15,County Highway Agency,County Highway Agency,700 vehicles
39.53833389,-76.39499664,Harford County,CARRS MILL ROAD,1950,Poor,7500,NA,10,16,County Highway Agency,County Highway Agency,7500 vehicles
39.70606995,-76.29911804,Harford County,PROSPECT ROAD,1950,Poor,510,495,11,16,County Highway Agency,County Highway Agency,510 vehicles
39.54694366,-76.33520508,Harford County,SOUTHAMPTON ROAD,2010,Good,3800,NA,11,15,County Highway Agency,County Highway Agency,3800 vehicles
39.61500168,-76.31500244,Harford County,KALMIA ROAD,1970,Fair,250,NA,7,15,County Highway Agency,County Highway Agency,250 vehicles
39.54916763,-76.28416443,Harford County,SCHUCKS PARK ROAD,2012,Good,300,NA,12,15,County Highway Agency,County Highway Agency,300 vehicles
39.54000092,-76.36499786,Harford County,HALL STREET,1999,Good,100,NA,8,15,Town or Township Highway Agency,Town or Township Highway Agency,100 vehicles
39.51941681,-76.34911346,Harford County,WEST MACPHAIL ROAD,1999,Good,1500,NA,9,15,Town or Township Highway Agency,Town or Township Highway Agency,1500 vehicles
39.54528427,-76.10539246,Harford County,LEWIS LANE,1980,Fair,5200,645,10,15,City or Municipal Highway Agency,City or Municipal Highway Agency,5200 vehicles
39.44166565,-76.36333466,Harford County,OLD JOPPA ROAD,1963,Fair,1920,NA,11,15,State Toll Authority,State Toll Authority,1920 vehicles
39.44333267,-76.35166931,Harford County,OLD MOUNTAIN RD,1963,Fair,12688,NA,11,15,State Toll Authority,State Toll Authority,12688 vehicles
39.4383316,-76.34666443,Harford County,MD RTE 152,1962,Good,24260,NA,11,15,State Toll Authority,State Toll Authority,24260 vehicles
39.44499969,-76.33499908,Harford County,CLAYTON ROAD,1963,Good,1000,NA,12,15,State Toll Authority,State Toll Authority,1000 vehicles
39.45166779,-76.3216629,Harford County,I-95,1963,Fair,139810,NA,1,16,State Toll Authority,State Toll Authority,139810 vehicles
39.45666504,-76.30999756,Harford County,MD 24 EB,1963,Fair,65040,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
39.45666504,-76.30999756,Harford County,MD 24  WB,1987,Good,65040,NA,12,15,State Toll Authority,State Toll Authority,65040 vehicles
39.45833206,-76.28500366,Harford County,ABINGDON ROAD,1963,Fair,7379,NA,1,16,State Toll Authority,State Toll Authority,7379 vehicles
39.4766655,-76.26999664,Harford County,I-95 NB,1963,Fair,53975,NA,2,16,State Toll Authority,State Toll Authority,53975 vehicles
39.4766655,-76.26999664,Harford County,I-95 SB,1963,Fair,58600,NA,2,16,State Toll Authority,State Toll Authority,58600 vehicles
39.47333145,-76.26667023,Harford County,MD 136,1963,Fair,6760,NA,2,16,State Toll Authority,State Toll Authority,6760 vehicles
39.47999954,-76.26166534,Harford County,I-95,1963,Fair,112575,NA,2,16,State Toll Authority,State Toll Authority,112575 vehicles
39.50666809,-76.21333313,Harford County,I-95,1963,Fair,107500,NA,11,15,State Toll Authority,State Toll Authority,107500 vehicles
39.50666809,-76.20333099,Harford County,STEPNEY ROAD,1963,Fair,1210,NA,2,16,State Toll Authority,State Toll Authority,1210 vehicles
39.52666855,-76.19166565,Harford County,MD 22,2004,Good,20350,NA,2,16,State Toll Authority,State Toll Authority,20350 vehicles
39.5316658,-76.18000031,Harford County,I-95,1963,Good,92900,NA,11,15,State Toll Authority,State Toll Authority,92900 vehicles
39.53465833,-76.17647778,Harford County,MAXA ROAD,1963,Fair,5000,NA,2,16,State Toll Authority,State Toll Authority,5000 vehicles
39.54000092,-76.17333221,Harford County,I-95,1963,Good,92900,NA,2,16,State Toll Authority,State Toll Authority,92900 vehicles
39.54666519,-76.16666412,Harford County,I-95,1963,Fair,85175,NA,2,16,State Toll Authority,State Toll Authority,85175 vehicles
39.55603889,-76.15451944,Harford County,CHAPEL ROAD,1963,Fair,1765,465,2,16,State Toll Authority,State Toll Authority,1765 vehicles
39.5616684,-76.14666748,Harford County,EARLTON ROAD,1963,Fair,1095,NA,2,16,State Toll Authority,State Toll Authority,1095 vehicles
39.56833267,-76.13500214,Harford County,MD 155,1960,Fair,15850,NA,2,16,State Toll Authority,State Toll Authority,15850 vehicles
39.57166672,-76.125,Harford County,LAPIDUM ROAD,1963,Fair,100,NA,2,16,State Toll Authority,State Toll Authority,100 vehicles
39.58166504,-76.10500336,Harford County,I-95,1963,Fair,85780,NA,3,15,State Toll Authority,State Toll Authority,85780 vehicles
39.45062637,-76.10380554,Harford County,MULBERRY POINT RD,1985,Fair,100,2,7,15,Army,Army,100 vehicles
39.43386459,-76.18065643,Harford County,PALMER ROAD,1942,Fair,100,2,7,15,Army,Army,100 vehicles
39.296592,-76.811578,Howard County,ROGERS AVE,1966,Fair,14721,NA,10,16,State Highway Agency,State Highway Agency,14721 vehicles
39.19166565,-76.75166321,Howard County,US 1,1929,Fair,35932,180,10,16,State Highway Agency,State Highway Agency,35932 vehicles
39.17666626,-76.77666473,Howard County,US 1,1929,Fair,29180,NA,10,16,State Highway Agency,State Highway Agency,29180 vehicles
39.16999817,-76.78833008,Howard County,US 1,1929,Fair,21992,172,10,16,State Highway Agency,State Highway Agency,21992 vehicles
39.1566658,-76.79833221,Howard County,US 1,1929,Fair,21992,94,10,16,State Highway Agency,State Highway Agency,21992 vehicles
39.13666534,-76.8133316,Howard County,US 1 & RAMP C(8),1983,Fair,38190,NA,10,16,State Highway Agency,State Highway Agency,38190 vehicles
39.13333511,-76.81666565,Howard County,US 1 NB,1955,Fair,19773,531,7,16,State Highway Agency,State Highway Agency,19773 vehicles
39.13333511,-76.81666565,Howard County,US 1 SB,1900,Fair,20330,284,10,16,State Highway Agency,State Highway Agency,20330 vehicles
39.29666519,-76.82499695,Howard County,US 29 NB,1966,Fair,130203,1235,5,16,State Highway Agency,State Highway Agency,130203 vehicles
39.12333298,-76.82499695,Howard County,US 1,1929,Fair,36052,NA,10,16,State Highway Agency,State Highway Agency,36052 vehicles
39.27000046,-76.81833649,Howard County,US 29 NB,1948,Fair,130203,NA,4,16,State Highway Agency,State Highway Agency,130203 vehicles
39.27000046,-76.81833649,Howard County,US 29 SB,1966,Fair,130203,NA,5,15,State Highway Agency,State Highway Agency,130203 vehicles
39.27666855,-76.8216629,Howard County,US 29 NB,1966,Fair,98360,2306,8,16,State Highway Agency,State Highway Agency,98360 vehicles
39.27666855,-76.8216629,Howard County,US 29 SB,1966,Fair,98360,1067,8,16,State Highway Agency,State Highway Agency,98360 vehicles
